PopID	Rack	Pos	Mom	Indiv	Origin	Trt	ID	MsrDayH	LfCountH	LfLgthH	LfWdthH	BoltedatH	HarvestDay	CrownDiam.mm	ShootMass.g	RootMass.g	LfCount2	LfLgth2	LfWdth2	LfYellow2	BoltHt2	LfCount1	LfLgth1	LfWdth1	Note	BoltDate	BoltMsrDate	BCount1	BoltMsrDate2	BCount2	MaxBoltHt2	OtherBoltHt2	BoltMsrDate3	BCount3	MaxBoltHt3	OtherBoltHt3	FlrDate	FlrColor	FlrNotes	LfCount1.sq	LfLgth1.log	LfWdth1.log	LfCount2.sq	LfLgth2.log	LfWdth2.log	LfCountH.sq	LfLgthH.log	LfWdthH.log	CrownH.log	ShootH.log	RootH.log	lxwH	lxwH.log	Latitude	Longitude	bolt.bin
171	RU005	44	19	5	a	nat	cont	RU005.5.a	84	18	27.3	7.5	n	84	7.67	3.641	1.223	17	23	4.2	y	NA	13	12	3.4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.60555127546399	2.484906649788	1.22377543162212	4.12310562561766	3.13549421592915	1.43508452528932	4.24264068711928	3.30688670219091	2.01490302054226	2.03731661537916	1.2922583691933	0.201306856705035	204.75	5.32178972273318	49.1876667	53.2534694	0
172	RU005	5	48	11	b	nat	cont	RU005.11.b	85	21	28.1	4.5	n	86	6.6	3.1	0.944	19	15.6	2.9	y	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			NA	NA	NA	4.35889894354067	2.74727091425549	1.06471073699243	4.58257569495584	3.3357695763397	1.50407739677627	1.88706964903238	1.1314021114911	-0.0576291128366364	126.45	4.83984697311597	49.1876667	53.2534694	0
173	RU005	40	46	6	e	nat	cont	RU005.6.e	84	NA	24.5	8.2	n	84	NA	3.011	1.686	NA	NA	NA	NA	NA	13	13	4.8		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.60555127546399	2.56494935746154	1.56861591791385	NA	NA	NA	NA	3.19867311755068	2.10413415427021	NA	1.1022722494996	0.522358859579664	200.9	5.30280727182089	49.1876667	53.2534694	0
174	RU005	9	10	7	c	nat	cont	RU005.7.c	85	0	NA	NA	y	85	8.7	3.882	0.738	17	28	7.2	n	NA	14	11.1	2.3		69	NA	NA	NA	NA	NA	NA	69	1	10		NA			3.74165738677394	2.40694510831829	0.832909122935104	4.12310562561766	3.3322045101752	1.97408102602201	0	NA	NA	2.16332302566054	1.35635048474682	-0.303811454381665	NA	NA	49.1876667	53.2534694	1
175	RU005	12	39	11	a	nat	cont	RU005.11.a	86	64	24.7	3.6	n	85	12.97	6.371	10.266	56	20	3.1	y	NA	38	13.1	2.2	two rosettes (9/8)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			6.16441400296898	2.57261223020711	0.78845736036427	7.48331477354788	2.99573227355399	1.1314021114911	8	3.20680324363393	1.28093384546206	2.56263899832835	1.85175644313435	2.32883746413811	88.92	4.487737089096	49.1876667	53.2534694	0
176	RU005	7	49	5	b	nat	cont	RU005.5.b	86	12	17.9	4.4	n	86	6.37	1.788	1.029	9	10	2.1	y	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			NA	NA	NA	3	2.30258509299405	0.741937344729377	3.46410161513775	2.88480071284671	1.48160454092422	1.85159946958407	0.581097676751322	0.0285874568519125	78.76	4.36640525377092	49.1876667	53.2534694	0
177	RU008	18	13	18	f	nat	cont	RU008.18.f	85	18	31.1	8.8	n	85	9.1	3.746	2.537	14	19.4	3.7	y	NA	12	10.4	2.6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.46410161513775	2.34180580614733	0.955511445027436	3.74165738677394	2.96527306606928	1.30833281965018	4.24264068711928	3.43720781918519	2.17475172148416	2.2082744135228	1.3206886040219	0.930982280617145	273.68	5.61195954066935	44.05	43.06000278	0
178	RU008	9	36	17	c	nat	cont	RU008.17.c	85	17	28	5.2	n	85	6.69	3.068	5.331	15	32.2	7.1	y	NA	10	12.1	2.5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.16227766016838	2.4932054526027	0.916290731874155	3.87298334620742	3.47196645255036	1.96009478404727	4.12310562561766	3.3322045101752	1.64865862558738	1.90061387414014	1.12102588350501	1.67353883784062	145.6	4.98086313576259	44.05	43.06000278	0
179	RU008	30	27	21	g	nat	cont	RU008.21.g	86	23	32.2	4.3	n	86	8.42	3.687	1.848	23	25.1	4.4	y	NA	14	16.3	3.8		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.74165738677394	2.79116510781272	1.33500106673234	4.79583152331272	3.22286784613774	1.48160454092422	4.79583152331272	3.47196645255036	1.45861502269952	2.13060982825424	1.30481311925201	0.614103973219493	138.46	4.93058147524988	44.05	43.06000278	0
180	RU008	6	1	18	i	nat	cont	RU008.18.i	86	12	25.6	6.2	n	86	8.37	2.293	1.064	7	14.6	4.2	y	NA	11	14	5.2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.3166247903554	2.63905732961526	1.64865862558738	2.64575131106459	2.68102152871429	1.43508452528932	3.46410161513775	3.24259235148552	1.82454929205105	2.12465388450138	0.829861003875767	0.0620353909194527	158.72	5.06714164353656	44.05	43.06000278	0
181	RU008	44	44	18	a	nat	cont	RU008.18.a	84	16	31.3	7	n	84	8.51	3.206	1.588	16	21.6	4.4	n	NA	10	10.1	2.9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.16227766016838	2.31253542384721	1.06471073699243	4	3.07269331469012	1.48160454092422	4	3.44361809754611	1.94591014905531	2.14124194258528	1.16502405418736	0.462475362824944	219.1	5.38952824660142	44.05	43.06000278	0
182	RU008	40	34	19	g	nat	cont	RU008.19.g	84	19	22.8	6.4	n	84	9.5	3.85	4.033	NA	NA	NA	NA	NA	15	13.2	5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.87298334620742	2.58021682959233	1.6094379124341	NA	NA	NA	4.35889894354067	3.1267605359604	1.85629799036563	2.2512917986065	1.34807314829969	1.39451051589123	145.92	4.98305852632602	44.05	43.06000278	0
183	RU008	34	4	21	e	nat	cont	RU008.21.e	84	14	32.4	7.8	n	84	7.7	3.249	1.298	19	22.4	5.3	y	NA	10	20.5	3.5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.16227766016838	3.02042488614436	1.25276296849537	4.35889894354067	3.10906095886099	1.66770682055808	3.74165738677394	3.47815842279828	2.05412373369555	2.04122032885964	1.17834725668696	0.260824618281898	252.72	5.53228215649383	44.05	43.06000278	0
184	RU008	29	12	16	b	nat	cont	RU008.16.b	85	0	NA	NA	y	85	9.07	6.048	2.353	21	19.1	4.9	y	NA	15	13.8	4.9		38	NA	NA	38	1	12	NA	69	1	39.5		84	white		3.87298334620742	2.62466859216316	1.58923520511658	4.58257569495584	2.94968833505258	1.58923520511658	0	NA	NA	2.20497226412705	1.79972763887723	0.855691109745226	NA	NA	44.05	43.06000278	1
185	RU008	25	23	16	a	nat	cont	RU008.16.a	85	20	21.5	7.2	n	85	9.58	4.128	3.478	17	20	4.8	n	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			NA	NA	NA	4.12310562561766	2.99573227355399	1.56861591791385	4.47213595499958	3.06805293513362	1.97408102602201	2.25967759198277	1.41779302817926	1.24645741593209	154.8	5.04213396115563	44.05	43.06000278	0
186	RU008	12	36	18	d	nat	cont	RU008.18.d	86	13	32.6	8.2	n	85	9.75	3.056	2.273	11	22.4	6.8	n	NA	13	16.8	4.2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.60555127546399	2.82137888640921	1.43508452528932	3.3166247903554	3.10906095886099	1.91692261218206	3.60555127546399	3.48431228837266	2.10413415427021	2.27726728500976	1.11710687130427	0.821100544870406	267.32	5.58844644264287	44.05	43.06000278	0
187	RU008	7	40	19	d	nat	cont	RU008.19.d	86	17	23.7	4.2	n	86	7.6	2.929	1.432	15	17.7	5.6	y	NA	11	13.2	3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.3166247903554	2.58021682959233	1.09861228866811	3.87298334620742	2.87356463957978	1.7227665977411	4.12310562561766	3.16547504814109	1.43508452528932	2.02814824729229	1.0746610678456	0.359072068538454	99.54	4.60055957343041	44.05	43.06000278	0
188	RU008	5	22	16	f	nat	cont	RU008.16.f	85	15	25.3	6.5	y	86	10.74	4.09	2.641	19	19.9	4.3	y	NA	15	13.8	3.7		85	NA	NA	NA	NA	NA	NA	85	NA	9		NA			3.87298334620742	2.62466859216316	1.30833281965018	4.35889894354067	2.99071973173045	1.45861502269952	3.87298334620742	3.23080439573347	1.87180217690159	2.37397508908072	1.40854497005471	0.971157633314995	164.45	5.10260657263507	44.05	43.06000278	1
189	RU008	24	21	18	h	nat	cont	RU008.18.h	85	15	24.1	9.2	n	85	7.38	4.146	2.941	17	20.2	7.3	n	NA	11	14.5	5.4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.3166247903554	2.67414864942653	1.68639895357023	4.12310562561766	3.00568260440716	1.98787434815435	3.87298334620742	3.18221184049661	2.21920348405499	1.99877363861238	1.42214401401359	1.07874965957186	221.72	5.4014153245516	44.05	43.06000278	0
190	TR001	7	47	10	j	nat	cont	TR001.10.j	86	8	25.1	1.8	n	86	7.41	1.586	0.747	11	15.8	3.7	y	NA	11	10.3	2.1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.3166247903554	2.33214389523559	0.741937344729377	3.3166247903554	2.76000994003292	1.30833281965018	2.82842712474619	3.22286784613774	0.587786664902119	2.002830439308	0.461215123212656	-0.29169009384932	45.18	3.81065451103986	41.7511111111111	27.2477777777778	0
191	TR001	25	37	24	c	nat	cont	TR001.24.c	85	16	27.5	5.4	n	85	8.06	3.546	2.291	12	21.6	4.8	n	NA	8	16	3.8		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.82842712474619	2.77258872223978	1.33500106673234	3.46410161513775	3.07269331469012	1.56861591791385	4	3.31418600467253	1.68639895357023	2.08691355651854	1.26582020765202	0.828988403471358	148.5	5.00058495824275	41.7511111111111	27.2477777777778	0
192	TR001	12	7	1	d	nat	cont	TR001.1.d	86	14	27.7	7.3	y	85	9.04	3.634	2.1	16	27.1	5.7	y	NA	11	13.4	3.1		86	NA	NA	NA	NA	NA	NA	86	NA	3.5		NA			3.3166247903554	2.59525470695687	1.1314021114911	4	3.29953372788566	1.7404661748405	3.74165738677394	3.32143241319329	1.98787434815435	2.20165917440409	1.29033396997398	0.741937344729377	202.21	5.30930676134764	41.7511111111111	27.2477777777778	1
193	TR001	30	46	10	b	nat	cont	TR001.10.b	86	11	27.8	4.7	y	86	8.16	1.735	0.932	15	24.9	4.7	n	NA	10	15.9	3.7		86	NA	NA	NA	NA	NA	NA	86	NA	12.5		NA			3.16227766016838	2.76631910922619	1.30833281965018	3.87298334620742	3.21486780347066	1.54756250871601	3.3166247903554	3.32503602069659	1.54756250871601	2.09924416897602	0.551007413398823	-0.0704224642965458	130.66	4.8725985294126	41.7511111111111	27.2477777777778	1
194	TR001	29	22	19	h	nat	cont	TR001.19.h	85	0	NA	NA	y	85	6.77	3.678	4.472	6	24.6	6.6	n	3.5	8	15.9	3.7		18	18	1	38	1	13.4	NA	69	1	41.5		NA			2.82842712474619	2.76631910922619	1.30833281965018	2.44948974278318	3.20274644293832	1.88706964903238	0	NA	NA	1.91250108692418	1.30236912618213	1.4978357358528	NA	NA	41.7511111111111	27.2477777777778	1
195	TR001	34	15	12	f	nat	cont	TR001.12.f	84	16	29.1	5.4	n	84	8.13	2.961	2.753	12	21.2	6.3	y	NA	10	19	4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.16227766016838	2.94443897916644	1.38629436111989	3.46410161513775	3.05400118167797	1.84054963339749	4	3.37073817417745	1.68639895357023	2.09556092355972	1.08552704911945	1.01269122616047	157.14	5.05713712774768	41.7511111111111	27.2477777777778	0
196	TR001	6	45	19	f	nat	cont	TR001.19.f	86	4	18.9	4.2	y	86	8.48	2.154	0.519	13	23.6	4.9	y	NA	9	15.2	3.1		69	NA	NA	NA	NA	NA	NA	69	1	12.5		NA			3	2.72129542785223	1.1314021114911	3.60555127546399	3.16124671203156	1.58923520511658	2	2.9391619220656	1.43508452528932	2.13771044980381	0.767326578734197	-0.655851395816248	79.38	4.37424644735492	41.7511111111111	27.2477777777778	1
197	TR001	9	17	24	d	nat	cont	TR001.24.d	85	14	35.3	3.9	n	85	8.44	1.985	1.645	15	33.2	4.2	n	NA	8	13	2.6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.82842712474619	2.56494935746154	0.955511445027436	3.87298334620742	3.50254987592244	1.43508452528932	3.74165738677394	3.56388296393925	1.3609765531356	2.13298230860787	0.685618914139154	0.497740384217335	137.67	4.92485951707485	41.7511111111111	27.2477777777778	0
198	TR001	40	14	10	f	nat	cont	TR001.10.f	84	3	5.6	0.4	y	84	8.12	4.881	1.284	NA	NA	NA	NA	NA	11	16	5		11	NA	NA	39	1	40.1	NA	69	6	41.5	22,21,20,18,7	50	white		3.3166247903554	2.77258872223978	1.6094379124341	NA	NA	NA	1.73205080756888	1.7227665977411	-0.916290731874155	2.09433015417359	1.58535011690501	0.249980205267769	2.24	0.806475865866948	41.7511111111111	27.2477777777778	1
199	TR001	24	37	12	d	nat	cont	TR001.12.d	85	11	37.4	5.1	n	85	7.36	2.15	1.139	14	32.5	4.5	n	NA	9	18.5	3.3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3	2.91777073208428	1.19392246847243	3.74165738677394	3.48124008933569	1.50407739677627	3.3166247903554	3.62167070442049	1.62924053973028	1.99605993274078	0.765467842139571	0.130150684465045	190.74	5.25091124415077	41.7511111111111	27.2477777777778	0
200	TR001	18	16	12	g	nat	cont	TR001.12.g	85	17	31.7	6.7	y	85	9.31	2.687	2.23	20	25	5.4	y	NA	14	12.2	3.5		85	NA	NA	NA	NA	NA	NA	85	NA	19		NA			3.74165738677394	2.50143595173921	1.25276296849537	4.47213595499958	3.2188758248682	1.68639895357023	4.12310562561766	3.45631668088323	1.90210752639692	2.23108909128898	0.988425329633354	0.802001585472027	212.39	5.35842420728016	41.7511111111111	27.2477777777778	1
201	TR001	44	12	12	i	nat	cont	TR001.12.i	84	14	30	5.8	n	84	7.61	2.166	1.64	14	23.2	4.5	y	NA	11	14	2.8		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.3166247903554	2.63905732961526	1.02961941718116	3.74165738677394	3.14415227867226	1.50407739677627	3.74165738677394	3.40119738166216	1.75785791755237	2.02946317187359	0.772882148578799	0.494696241836107	174	5.15905529921453	41.7511111111111	27.2477777777778	0
202	TR001	5	27	10	e	nat	cont	TR001.10.e	85	18	4.2	39.3	n	86	9.35	2.9	1.745	10	27.8	4.2	y	NA	8	16.2	2.5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.82842712474619	2.78501124223834	0.916290731874155	3.16227766016838	3.32503602069659	1.43508452528932	4.24264068711928	1.43508452528932	3.67122451887522	2.2353763433006	1.06471073699243	0.556754555654391	165.06	5.10630904416454	41.7511111111111	27.2477777777778	0
203	TR003	12	37	14	b	nat	cont	TR003.14.b	86	10	19.1	3.1	y	85	8.79	0.997	0.311	19	18.1	2.7	y	NA	9	10.5	2		69	NA	NA	NA	NA	NA	NA	69	1	24		NA		spotted	3	2.35137525716348	0.693147180559945	4.35889894354067	2.89591193827178	0.993251773010283	3.16227766016838	2.94968833505258	1.1314021114911	2.17361471169709	-0.00300450902029872	-1.1679623668029	59.21	4.08109044654369	38.7672222222222	37.0038888888889	1
204	TR003	29	1	2	b	nat	cont	TR003.2.b	85	25	24	5.8	n	85	4.1	1.715	0.385	12	15.5	1.2	y	NA	5	10.5	2.1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.23606797749979	2.35137525716348	0.741937344729377	3.46410161513775	2.7408400239252	0.182321556793955	5	3.17805383034795	1.75785791755237	1.41098697371026	0.539413080617903	-0.954511944694353	139.2	4.93591174790032	38.7672222222222	37.0038888888889	0
205	TR003	6	25	24	g	nat	cont	TR003.24.g	86	8	29.2	3.7	n	86	3.13	0.521	0.048	7	14.9	2.1	y	NA	5	9.4	1.2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.23606797749979	2.24070968927596	0.182321556793955	2.64575131106459	2.70136121295141	0.741937344729377	2.82842712474619	3.37416870927424	1.30833281965018	1.14103300455206	-0.65200523722877	-3.03655426807425	108.04	4.68250152892441	38.7672222222222	37.0038888888889	0
206	TR003	9	26	15	h	nat	cont	TR003.15.h	85	3	25.9	3.2	n	85	2.92	0.201	0.034	8	21.8	1.9	n	NA	4	8.7	0.9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2	2.16332302566054	-0.105360515657826	2.82842712474619	3.08190996979504	0.641853886172395	1.73205080756888	3.25424296870549	1.16315080980568	1.07158361628019	-1.60445037092306	-3.38139475436598	82.88	4.41739377851117	38.7672222222222	37.0038888888889	0
207	TR003	40	31	2	e	nat	cont	TR003.2.e	84	0	NA	NA	y	84	4.28	2.398	0.374	NA	NA	NA	NA	NA	10	9.8	3		29	NA	NA	39	2	36.3	36	69	5	36.5	36,20.5,16,7	53	purple	spotted	3.16227766016838	2.28238238567653	1.09861228866811	NA	NA	NA	0	NA	NA	1.45395300959371	0.874635056605323	-0.983499481567605	NA	NA	38.7672222222222	37.0038888888889	1
208	TR003	5	1	15	e	nat	cont	TR003.15.e	85	8	23.5	6.6	y	86	4.82	1.744	0.242	13	19.5	3.6	n	NA	7	9.5	1.9		38	NA	NA	38	1	20.6	NA	69	2	36.5	21	NA	purple		2.64575131106459	2.2512917986065	0.641853886172395	3.60555127546399	2.9704144655697	1.28093384546206	2.82842712474619	3.15700042115011	1.88706964903238	1.57277392806251	0.556181325486788	-1.41881755282545	155.1	5.04407007018249	38.7672222222222	37.0038888888889	1
209	TR003	34	7	24	c	nat	cont	TR003.24.c	84	7	27.4	4.5	n	84	3.76	0.685	0.311	6	18.7	2.4	n	NA	7	12.5	3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.64575131106459	2.52572864430826	1.09861228866811	2.44948974278318	2.92852352386054	0.8754687373539	2.64575131106459	3.31054301339402	1.50407739677627	1.3244189574018	-0.378336440719912	-1.1679623668029	123.3	4.8146204101703	38.7672222222222	37.0038888888889	0
210	TR004	6	20	14	d	nat	cont	TR004.14.d	86	1	13.5	2.5	y	86	5.76	2.412	0.405	20	17.4	5.6	y	NA	9	11.4	3		29	NA	NA	38	1	54.9	NA	69	1	68		63	purple	spotted	3	2.43361335540045	1.09861228866811	4.47213595499958	2.85647020622048	1.7227665977411	1	2.60268968544438	0.916290731874155	1.7509374747078	0.880456278864939	-0.903868211875598	33.75	3.51898041731854	38.3672222222222	42.7736111111111	1
211	TR004	29	2	18	a	nat	cont	TR004.18.a	85	12	17.9	3.1	y	85	9.71	2.6	0.555	41	17.5	4.6	y	NA	12	11	3		69	NA	NA	NA	NA	NA	NA	69	2	32.5	22	NA			3.46410161513775	2.39789527279837	1.09861228866811	6.40312423743285	2.86220088092947	1.52605630349505	3.46410161513775	2.88480071284671	1.1314021114911	2.27315628230323	0.955511445027436	-0.588787165235702	55.49	4.01620282433781	38.3672222222222	42.7736111111111	1
212	TR004	40	45	18	e	nat	cont	TR004.18.e	84	26	27.6	7.9	n	84	5.55	1.364	0.711	NA	NA	NA	NA	NA	10	16.5	5.6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.16227766016838	2.80336038090653	1.7227665977411	NA	NA	NA	5.09901951359278	3.3178157727231	2.06686275947298	1.71379792775834	0.31042155942127	-0.341082849178896	218.04	5.38467853219608	38.3672222222222	42.7736111111111	0
213	TR004	5	14	27	d	nat	cont	TR004.27.d	85	10	32.5	8.3	n	86	7.17	1.544	0.495	14	22.5	5	n	NA	6	12.9	3.6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.44948974278318	2.55722731136763	1.28093384546206	3.74165738677394	3.11351530921037	1.6094379124341	3.16227766016838	3.48124008933569	2.11625551480255	1.96990565461153	0.434376451602584	-0.703197516413447	269.75	5.59749560413824	38.3672222222222	42.7736111111111	0
214	TR004	12	26	27	b	nat	cont	TR004.27.b	86	11	22.1	4.2	n	85	4.43	1.344	1.833	15	17	4.6	y	NA	12	11.8	3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.46410161513775	2.46809953147162	1.09861228866811	3.87298334620742	2.83321334405622	1.52605630349505	3.3166247903554	3.09557760852371	1.43508452528932	1.48839958405704	0.295650242100958	0.605953968857568	92.82	4.53066213381303	38.3672222222222	42.7736111111111	0
215	TR004	30	1	8	g	nat	cont	TR004.8.g	86	3	27.5	5.3	y	86	3.2	1.818	0.374	24	20	4.2	y	NA	11	14.6	2.6		69	NA	NA	NA	NA	NA	NA	69	1	7		NA			3.3166247903554	2.68102152871429	0.955511445027436	4.89897948556636	2.99573227355399	1.43508452528932	1.73205080756888	3.31418600467253	1.66770682055808	1.16315080980568	0.597736995755287	-0.983499481567605	145.75	4.9818928252306	38.3672222222222	42.7736111111111	1
216	TR004	44	38	27	g	nat	cont	TR004.27.g	84	15	34.9	6.2	n	84	6.09	1.658	0.426	15	29.6	5.2	n	NA	5	15.4	3.2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.23606797749979	2.73436750941958	1.16315080980568	3.87298334620742	3.38777436133001	1.64865862558738	3.87298334620742	3.55248682920838	1.82454929205105	1.80664808172181	0.505612056713103	-0.853315932712767	216.38	5.37703612125943	38.3672222222222	42.7736111111111	0
217	TR004	24	24	18	d	nat	cont	TR004.18.d	85	16	33.7	6.3	y	85	8.46	1.98	0.749	13	25.4	5	n	NA	10	14.2	4.2		69	NA	NA	NA	NA	NA	NA	69	1	7		NA			3.16227766016838	2.65324196460721	1.43508452528932	3.60555127546399	3.23474917402449	1.6094379124341	4	3.51749783735832	1.84054963339749	2.13534917361813	0.683096844706444	-0.289016295464918	212.31	5.3580474707558	38.3672222222222	42.7736111111111	1
218	TR005	12	13	18	h	nat	cont	TR005.18.h	86	11	22.7	4.1	n	85	5.94	1.068	8.752	11	29.5	7.7	y	NA	8	8.4	2.5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.82842712474619	2.12823170584927	0.916290731874155	3.3166247903554	3.38439026334577	2.04122032885964	3.3166247903554	3.12236492448736	1.41098697371026	1.78170913337455	0.0657877405380032	2.16928224567963	93.07	4.53335189819762	39.7825	41.0736111111111	0
219	TR005	18	43	9	f	nat	cont	TR005.9.f	85	6	23	5.1	y	85	4.25	0.7	0.429	8	13.6	1.4	n	NA	3	4.4	0.4		85	NA	NA	NA	NA	NA	NA	85	NA	5		NA			1.73205080756888	1.48160454092422	-0.916290731874155	2.82842712474619	2.61006979274201	0.336472236621213	2.44948974278318	3.13549421592915	1.62924053973028	1.44691898293633	-0.356674943938732	-0.84629836005412	117.3	4.76473475565943	39.7825	41.0736111111111	1
220	TR005	30	8	18	d	nat	cont	TR005.18.d	86	17	26.7	5.2	n	86	4.81	2.236	0.489	18	23	5	n	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			NA	NA	NA	4.24264068711928	3.13549421592915	1.6094379124341	4.12310562561766	3.2846635654062	1.64865862558738	1.57069708411767	0.804688555292853	-0.715392789507265	138.84	4.93332219099359	39.7825	41.0736111111111	0
221	TR005	5	11	20	h	nat	cont	TR005.20.h	85	11	21.4	4.2	y	86	4.46	1.928	0.554	13	13.1	2.9	y	NA	10	11.6	2.7		69	NA	NA	NA	NA	NA	NA	69	2	36	33	84			3.16227766016838	2.45100509811232	0.993251773010283	3.60555127546399	2.57261223020711	1.06471073699243	3.3166247903554	3.06339092202781	1.43508452528932	1.49514876603197	0.656483196188354	-0.590590592234853	89.88	4.49847544731713	39.7825	41.0736111111111	1
222	TR005	29	25	20	c	nat	cont	TR005.20.c	85	12	20.2	5.5	n	85	4.65	0.954	0.388	7	19.9	3.1	n	NA	8	8.3	1.5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.82842712474619	2.11625551480255	0.405465108108164	2.64575131106459	2.99071973173045	1.1314021114911	3.46410161513775	3.00568260440716	1.70474809223843	1.53686721959926	-0.0470916075338506	-0.946749939358864	111.1	4.71043069664558	39.7825	41.0736111111111	0
223	TR005	7	16	9	d	nat	cont	TR005.9.d	86	9	25.5	5	y	86	4.42	0.457	0.084	9	22.7	4.6	n	NA	6	11.6	1.6		86	NA	NA	NA	NA	NA	NA	86	NA	8.5		NA			2.44948974278318	2.45100509811232	0.470003629245736	3	3.12236492448736	1.52605630349505	3	3.23867845216438	1.6094379124341	1.48613969608961	-0.783071888087932	-2.47693848013882	127.5	4.84811636459848	39.7825	41.0736111111111	1
224	TR005	25	7	20	d	nat	cont	TR005.20.d	85	24	26.6	3.5	n	85	6.23	1.163	0.394	9	24.3	6.6	y	NA	7	11.8	3.5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.64575131106459	2.46809953147162	1.25276296849537	3	3.1904763503465	1.88706964903238	4.89897948556636	3.28091121578765	1.25276296849537	1.82937633279936	0.151002873536527	-0.931404369684203	93.1	4.53367418428302	39.7825	41.0736111111111	0
225	UA001	30	40	22	g	nat	cont	UA001.22.g	86	11	24	5.7	y	86	6.77	2.866	1.313	14	30.1	4.2	n	NA	11	17.3	4.3		69	NA	NA	NA	NA	NA	NA	69	1	3		NA			3.3166247903554	2.85070650150373	1.45861502269952	3.74165738677394	3.40452517175483	1.43508452528932	3.3166247903554	3.17805383034795	1.7404661748405	1.91250108692418	1.05291732940598	0.272314595320659	136.8	4.91852000518845	48.1006666666667	37.8161111111111	1
226	UA001	24	28	11	h	nat	cont	UA001.11.h	85	18	26.8	6.2	n	85	9.19	3.348	3.145	17	21.1	5	y	NA	10	11.6	3.5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.16227766016838	2.45100509811232	1.25276296849537	4.12310562561766	3.04927304048202	1.6094379124341	4.24264068711928	3.28840188751681	1.82454929205105	2.2181159363676	1.20836315262723	1.1458138901524	166.16	5.11295117956786	48.1006666666667	37.8161111111111	0
227	UA001	18	2	18	f	nat	cont	UA001.18.f	85	17	21.6	5.3	n	85	8.01	3.607	2.689	16	19.3	4.1	n	NA	10	7.9	2.4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.16227766016838	2.06686275947298	0.8754687373539	4	2.96010509591084	1.41098697371026	4.12310562561766	3.07269331469012	1.66770682055808	2.08069076108027	1.2828764019214	0.989169377286728	114.48	4.7404001352482	48.1006666666667	37.8161111111111	0
228	UA001	25	36	11	c	nat	cont	UA001.11.c	85	16	30.6	8.8	n	85	9.06	2.986	1.358	11	21.5	4.3	y	NA	10	14.8	3.5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.16227766016838	2.69462718077007	1.25276296849537	3.3166247903554	3.06805293513362	1.45861502269952	4	3.42100000895834	2.17475172148416	2.20386912005489	1.093934699117	0.306013029136504	269.28	5.5957517304425	48.1006666666667	37.8161111111111	0
