Rack	Pos	Barcode	Origin	Exp	Trt	comment	PopID	CrossNum	Indiv	LfCountH	LfLgthH	LfWdthH	BoltedatH	BoltCountH	MaxBoltHtH	HBoltHt1	HBoltHt2	HBoltHt3	HBoltHt4	HBoltHt5	HBoltHt6	HBoltHt7	FlrHeadCount	HarvNotes	CrownDiam.mm	ShootMass.g	MsrHarvest2	LfCount2	LfLgth2	LfWdth2	LfCount1	LfLgth1	LfWdth1	comments	Note	BoltDate	FlwrDate	FlwrCol	FlwrNote	SLAmass.g	SLAarea	SLAdate	HarvestDay	BoltDay	MsrHarvest	MassNotes	MsrHarvest3	Wilt	TotWilt	Yellow	Death	Float	BoltMsrDate	BoltCount1	MaxBoltHt1	OtherBoltHt1	BoltMsr	BoltCount2	MaxBoltHt2	OtherBoltHt2	BoltMsrDate3	BoltCount3	MaxBoltHt3	OtherBoltHt3
343	20	45	US003-3-17	inv	ass map	control		US003	3	17	16	19.4	5.1	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	2.645	2010-10-21	12	19.3	6.2	12	19.8	4.9							0.117	20.067	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
344	20	47	CA001-12-13	inv	ass map	control		CA001	12	13	14	25.6	4.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	3.357	2010-10-21	9	19.1	3.6	11	18.9	4.5							0.177	19.798	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
345	20	49	US003-3-13	inv	ass map	control		US003	3	13	16	24.3	5.6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.85	3.966	2010-10-21	14	19.9	4.3	11	19.2	4.8							0.192	18.058	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
346	20	50	CA001-8-15	inv	ass map	control		CA001	8	15	12	17.1	3.9	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	2.932	2010-10-21	10	17.1	4.2	12	18.5	5.5							0.158	24.159	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
347	21	1	US001-6-2	inv	ass map	control		US001	6	2	12	28	4	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	2.95	2010-10-21	12	21.8	5.3	14	20.7	4.5							0.134	27.937	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
348	21	3	US001-4-10	inv	ass map	control		US001	4	10	31	26.5	5.4	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	4.321	2010-10-21	19	24.3	5.9	20	19.4	4.2							0.189	32.772	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
349	21	5	SERG-3-5	SK	ass map	control		SERG	3	5	0	0	0	y	3	25.5	25.5	21.5	20.1	NA	NA	NA	NA	14		0.7	2.578	2010-10-21	20	15.3	3.7	13	12.9	3.7			10/8/2010				0.047	NA	10/14/2010	86	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
350	21	7	CA001-9-7	inv	ass map	control		CA001	9	7	14	25.1	3.1	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.6	2.891	2010-10-21	11	23.7	4.1	10	17.5	3.8							0.163	22.417	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
351	21	8	SERG-3-6	SK	ass map	control		SERG	3	6	0	0	0	y	1	18.6	18.6	NA	NA	NA	NA	NA	NA	43	FLR PRPL	0.5	2.639	2010-10-21	14	13.3	3.6	15	14.2	3.6			9/3/2010	9/10/2010	purple		NA	NA	10/14/2010	86	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
352	21	9	CA001-7-6	inv	ass map	control		CA001	7	6	18	23	5.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	4.004	2010-10-21	13	24.3	4.9	10	17.8	4.9							0.14	18.152	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
353	21	10	TR001-9-4	nat	ass map	control		TR001	9	4	13	27.8	4	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	2.001	2010-10-21	17	21	3.5	14	15	3.2							0.129	23.725	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
354	21	11	CA001-12-15	inv	ass map	control		CA001	12	15	16	29	4.8	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.6	2.658	2010-10-21	8	23.5	4.1	9	17.9	4.1							0.201	32.022	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
355	21	12	US003-15-5	inv	ass map	control		US003	15	5	15	18	4.8	y	1	41.2	41.2	NA	NA	NA	NA	NA	NA	55	FLR WH	0.4	6.572	2010-10-21	NA	NA	NA	24	13.8	6.1			9/16/2010	10/21/2010	white		0.088	18.255	10/14/2010	86	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
356	21	14	CA001-10-5	inv	ass map	control		CA001	10	5	14	27	4.6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FLR WHITE	0.4	2.807	2010-10-21	10	23.1	4.7	8	20.2	3.9							0.223	31.916	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
357	21	15	CA001-9-9	inv	ass map	control		CA001	9	9	20	30	6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1.1	3.064	2010-10-21	13	26.1	4.8	12	14.6	3.5							0.231	36.428	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
358	21	16	CA001-5-7	inv	ass map	control		CA001	5	7	33	28.6	4	y	1	15.6	15.6	NA	NA	NA	NA	NA	NA	NA		0.6	5.071	2010-10-21	36	26.1	5	10	13.2	3.2			10/21/2010				NA	27.959	10/14/2010	86	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
359	21	18	US002-3-7	inv	ass map	control		US002	3	7	15	28	6.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.7	3.873	2010-10-21	15	29.2	9.6	13	17.7	3.7							0.227	NA	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
360	21	20	CA001-4-2	inv	ass map	control		CA001	4	2	49	21.2	5.1	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	4.844	2010-10-21	24	23.9	7.1	14	17.4	4.2							0.148	NA	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
361	21	21	CA001-3-4	inv	ass map	control		CA001	3	4	14	23	4.1	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	3.466	2010-10-21	15	20.9	5.2	14	20.5	5.2							0.205	30.059	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
362	21	23	CA001-5-2	inv	ass map	control		CA001	5	2	22	27	4.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	4.804	2010-10-21	14	26.8	5	10	20.9	5.7							0.127	34.21	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
363	21	25	US001-7-10	inv	ass map	control		US001	7	10	19	33.2	5.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.7	3.869	2010-10-21	14	26.6	5.8	13	24.7	5.4							0.161	NA	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
364	21	27	CA001-12-3	inv	ass map	control		CA001	12	3	17	31	5.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.6	4.398	2010-10-21	20	24.6	4.6	11	15.6	3.9							0.161	NA	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
365	21	29	CA001-9-20	inv	ass map	control		CA001	9	20	20	32	6	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	4.712	2010-10-21	18	20	6.2	17	19.6	4.1							0.228	NA	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
366	21	30	CA001-1-2	inv	ass map	control		CA001	1	2	22	26.3	3.1	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	4.098	2010-10-21	15	22.9	5.3	13	18.5	5.2							0.167	10.44	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
367	21	31	US003-3-21	inv	ass map	control		US003	3	21	16	23	3	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	2.795	2010-10-21	15	18.4	4.2	13	17	3.7							0.205	33.856	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
368	21	32	US003-8-5	inv	ass map	control		US003	8	5	29	23	2.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1.5	3.664	2010-10-21	23	22.2	5.2	22	17.2	3.7							0.131	19.766	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
369	21	34	CA001-7-9	inv	ass map	control		CA001	7	9	14	30	5.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.6	3.791	2010-10-21	13	22.3	5	11	20.5	5.6							151	29.3	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
370	21	35	US003-11-3	inv	ass map	control		US003	11	3	15	25.5	4	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	2.36	2010-10-21	18	24.5	4.7	14	25	4.9							0.091	NA	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
371	21	36	US001-5-1	inv	ass map	control		US001	5	1	12	33.7	5.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	3.351	2010-10-21	13	26.3	5.2	15	23	3.8							0.153	34.93	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
372	21	38	US002-3-11	inv	ass map	control		US002	3	11	17	32	5.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	4.285	2010-10-21	19	22	3.8	14	20.6	4.9							0.184	36.691	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
373	21	40	CA001-9-12	inv	ass map	control		CA001	9	12	17	26	5.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	4.169	2010-10-21	13	22	4.5	14	18.6	4.6							0.209	NA	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
374	21	41	US003-7-10	inv	ass map	control		US003	7	10	8	22	3.4	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.7	3.184	2010-10-21	11	21.1	5.2	11	21.4	5.2							0.085	NA	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
375	21	43	CA001-11-3	inv	ass map	control		CA001	11	3	15	27	3.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	3.475	2010-10-21	12	16.7	3.9	11	15.1	3.6							0.135	26.005	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
376	21	45	CA001-11-8	inv	ass map	control		CA001	11	8	13	23.5	2.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	2.623	2010-10-21	17	19.2	4.1	10	14.1	4.5							0.119	19.98	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
377	21	47	BG001-9-6	nat	ass map	control	BLT 25.5	BG001	9	6	0	0	0	y	1	28	28	NA	NA	NA	NA	NA	NA	220	FLR LIGHT PRPL	0.5	4.187	2010-10-21	3	14.1	3.1	14	17.2	4.7			8/9/2010	9/10/2010	light purple		NA	NA	NA	86	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
378	21	49	US003-3-9	inv	ass map	control		US003	3	9	10	41.7	3.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	2.573	2010-10-21	16	17.7	4.5	16	17	4.4							0.181	25.127	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
379	21	50	CA001-3-13	inv	ass map	control		CA001	3	13	22	18.5	2.7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	3.083	2010-10-21	15	13.8	2.9	12	12.8	2.6							NA	NA	10/14/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
380	22	1	CA001-8-3	inv	ass map	control		CA001	8	3	20	22.1	2.9	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.75	3.231	2010-10-21	18	18.5	5.6	12	20	4.8							0.082	11.654	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
381	22	3	CA001-13-3	inv	ass map	control		CA001	13	3	16	26.9	4.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.65	2.7	2010-10-21	14	21.1	3.5	8	13.3	2.6							0.178	17.215	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
382	22	5	US003-12-2	inv	ass map	control		US003	12	2	24	21.9	5.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.95	4.211	2010-10-21	17	19.2	5.4	22	20.6	4.5							0.108	28.307	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
383	22	7	CA001-20-7	inv	ass map	control		CA001	20	7	22	24.7	5.1	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	3.962	2010-10-21	17	23	5.8	15	12.1	3.5							0.18	26.369	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
384	22	8	BG001-9-7	nat	ass map	control		BG001	9	7	17	23.1	5.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	2.828	2010-10-21	20	20.8	4.7	14	17.5	4.1							0.133	NA	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
385	22	9	CA001-5-18	inv	ass map	control		CA001	5	18	12	25.9	4.7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	3.973	2010-10-21	12	20.6	5.3	11	17.6	5.5							0.218	34.583	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
386	22	10	US003-7-1	inv	ass map	control		US003	7	1	22	20.3	4.8	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.8	3.472	2010-10-21	13	23.9	5.2	16	23.7	5.5							0.094	NA	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
387	22	11	US003-5-3	inv	ass map	control		US003	5	3	8	23.9	2.6	y	1	41.8	41.8	NA	NA	NA	NA	NA	NA	14		0.75	5.658	2010-10-21	16	22.8	5.9	13	2.9	7			9/30/2010				0.133	24.947	10/15/2010	86	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
388	22	12	CA001-20-8	inv	ass map	control		CA001	20	8	17	26.6	5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.7	3.894	2010-10-21	15	23.6	5.2	14	11.6	3.7							0.186	33.399	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
389	22	14	US003-2-2	inv	ass map	control		US003	2	2	36	25.6	6.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1.05	5.178	2010-10-21	33	20.7	6.2	32	16.8	5.8							0.175	20.446	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
390	22	15	US003-3-22	inv	ass map	control		US003	3	22	18	30.1	7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.85	5.373	2010-10-21	20	27.3	6.7	14	17.2	4.9							0.244	33.827	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
391	22	16	SERG-2-3	SK	ass map	control		SERG	2	3	0	0	0	y	1	35	35	NA	NA	NA	NA	NA	NA	43		0.5	1.724	2010-10-21	15	17.3	3.2	12	16.9	3.6			9/30/2010				NA	NA	10/15/2010	86	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
392	22	18	BG001-8-2	nat	ass map	control	BOLT 32.5	BG001	8	2	0	0	0	y	1	33	33	NA	NA	NA	NA	NA	NA	395	PRPL FLRS	0.75	6.393	2010-10-21	0	0	0	9	16.2	4.9	BOLTED TWENTYFOURPFIVE		7/24/2010	9/30/2010	purple		NA	NA	NA	86	-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
393	22	20	CA001-8-5	inv	ass map	control		CA001	8	5	21	20.1	3	y	1	32	32	NA	NA	NA	NA	NA	NA	2		0.9	4.375	2010-10-21	13	19.5	5.2	13	19.6	5.3			10/8/2010				0.144	27.54	10/15/2010	86	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
394	22	21	US003-13-5	inv	ass map	control		US003	13	5	13	25.8	5.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	3.235	2010-10-21	13	20.2	5.2	13	19	4.7							0.174	27.074	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
395	22	23	CA001-3-3	inv	ass map	control		CA001	3	3	17	27.1	5.5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	4.861	2010-10-21	15	25.2	5.3	12	19.2	5.4							0.214	28.826	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
396	22	25	CA001-9-10	inv	ass map	control		CA001	9	10	16	27.6	5.3	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	4.452	2010-10-21	14	24.4	5.4	14	15.6	4.3							0.258	38.163	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
397	22	27	US002-3-8	inv	ass map	control		US002	3	8	14	34.2	8.4	y	1	7.5	7.5	NA	NA	NA	NA	NA	NA	NA		0.9	4.453	2010-10-21	14	28.6	5.9	21	21.1	5.2			10/21/2010				0.316	42.723	10/15/2010	86	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
398	22	29	US001-10-1	inv	ass map	control		US001	10	1	10	27.5	6.1	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	3.2	2010-10-21	10	28.2	6.9	14	20.9	3.1							0.198	35.402	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
399	22	31	CA001-12-11	inv	ass map	control		CA001	12	11	15	27.9	5.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	4.233	2010-10-21	9	21.4	4.6	11	15.9	3.3							0.163	22.643	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
400	22	32	SERG-3-2	SK	ass map	control	BLT 2	SERG	3	2	0	0	0	y	1	32.5	32.5	NA	NA	NA	NA	NA	NA	25	L PRPL FLRS	0.6	1.776	2010-10-21	13	18.7	3.4	11	20.5	3.7			9/30/2010	10/21/2010	light purple		NA	NA	NA	86	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
401	22	34	US003-15-4	inv	ass map	control	BLT 2	US003	15	4	0	0	0	y	1	40.5	40.5	NA	NA	NA	NA	NA	NA	177	WHITE FLRS	1	8.305	2010-10-21	17	17.8	5.2	16	16.4	5.2			8/27/2010	9/30/2010	white		NA	NA	NA	86	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
402	22	35	BG001-17-1	nat	ass map	control		BG001	17	1	7	25.8	5.9	y	1	38.5	38.5	NA	NA	NA	NA	NA	NA	25		1.1	4.909	2010-10-21	23	16.7	3.9	18	12.5	3.1			9/30/2010				0.12	25.147	10/15/2010	86	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
403	22	36	BG3-1-1	SK	ass map	control		BG3	1	1	12	23.1	6.7	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	4.448	2010-10-21	12	18.1	5.6	10	11.6	4.3							0.336	65.972	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
404	22	38	SERG-2-9	SK	ass map	control		SERG	2	9	14	23.7	5.8	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.7	2.272	2010-10-21	25	25.6	4.7	15	15.8	4.6							0.158	NA	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
405	22	40	CA001-17-8	inv	ass map	control		CA001	17	8	14	20.3	5.3	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	3.84	2010-10-21	12	21.7	5.6	10	14	4.5							0.269	39.168	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
406	22	41	US001-7-11	inv	ass map	control		US001	7	11	13	25.5	6.4	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	3.258	2010-10-21	10	19.3	7.4	12	21.2	5.7							0.181	NA	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
407	22	43	US003-13-2	inv	ass map	control		US003	13	2	1	16.3	5.8	y	1	36.5	36.5	NA	NA	NA	NA	NA	NA	45		0.8	4.422	2010-10-21	10	22.1	5.2	13	15.7	3.9			9/16/2010				NA	NA	10/15/2010	86	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
408	22	45	CA001-8-7	inv	ass map	control		CA001	8	7	15	26.1	5.9	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	3.244	2010-10-21	13	132	3.2	15	16.6	4.6							0.134	26.235	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
409	22	47	US003-11-14	inv	ass map	control		US003	11	14	12	24.8	6.1	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.9	2.867	2010-10-21	9	22.2	5.1	10	22.4	6.1							0.227	30.435	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
410	22	49	US002-3-20	inv	ass map	control		US002	3	20	9	24.8	5	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1	3.076	2010-10-21	11	23.1	4.6	15	22.3	6.1							0.249	27.981	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
411	22	50	CA001-5-4	inv	ass map	control		CA001	5	4	18	20.2	4.4	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		0.1	3.638	2010-10-21	17	16.6	2.9	16	15	2.8							0.146	25.985	10/15/2010	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
412	23	1	CA001-8-12	inv	ass map	control		CA001	8	12	29	18	3.2	n	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		1.15	3.185	2010-10-20	17	18.8	4.6	14	19.1	4.3							0.06	9.613	10/19/2010	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
413	23	3	US003-5-8	inv	ass map	control		US003	5	8	27	22.5	5.4	y	1	10.5	10.5	NA	NA	NA	NA	NA	NA	NA		1	4.386	2010-10-20	NA	NA	NA	13	19.7	4.7			10/8/2010				0.115	21.144	10/19/2010	85	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
414	23	5	BG001-9-12	nat	ass map	control		BG001	9	12	6	24	5.2	y	1	38	38	NA	NA	NA	NA	NA	NA	16		0.8	2.515	2010-10-20	14	22.4	7	11	16.8	3.8			9/30/2010				0.087	24.436	10/19/2010	85	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
